order_id,customer_id,order_date,shipping_method,status,region
15773,3295,2024-02-03,Standard,Delivered,South
15774,3978,2024-10-19,Standard,Delivered,West
15775,751,2025-07-12,Standard,Delivered,West
15776,56,2025-05-10,Standard,Shipped,East
15777,4688,2025-09-23,Standard,Delivered,East
15778,3697,2024-04-22,Second Day,Delivered,West
15779,3941,2025-06-02,Second Day,Delivered,West
15780,1939,2025-02-20,Standard,Delivered,Midwest
15781,206,2025-11-06,Standard,Delivered,Midwest
15782,1500,2025-03-18,Standard,Delivered,Midwest
15783,2130,2024-11-21,Second Day,Delivered,West
15784,1317,2025-05-17,Standard,Shipped,East
15785,3361,2025-07-01,Standard,Delivered,East
15786,3640,2025-06-18,Same Day,Delivered,West
15787,3588,2025-11-16,Standard,Shipped,West
15788,1760,2025-01-17,Standard,Delivered,East
15789,2003,2025-07-06,Standard,Delivered,East
15790,3860,2025-12-29,Second Day,Delivered,Midwest
15791,763,2025-03-22,Standard,Delivered,East
15792,4178,2025-01-17,Standard,Returned,East
15793,63,2025-02-18,Standard,Delivered,West
15794,2290,2025-12-13,Second Day,Delivered,West
15795,4505,2024-07-13,Standard,Delivered,West
15796,473,2024-11-24,Second Day,Delivered,East
15797,2582,2024-10-03,Second Day,Shipped,West
15798,1973,2024-11-20,Standard,Delivered,East
15799,44,2025-12-21,Standard,Delivered,West
15800,203,2025-12-31,Second Day,Delivered,Midwest
15801,2072,2024-07-22,Second Day,Delivered,South
15802,4538,2024-09-06,Standard,Delivered,South
15803,3860,2025-10-10,Standard,Delivered,Midwest
15804,4042,2024-05-10,Standard,Delivered,East
15805,4345,2025-10-11,Standard,Delivered,East
15806,1050,2024-09-15,Standard,Delivered,West
15807,2825,2025-12-13,Second Day,Delivered,West
15808,3437,2024-04-03,Standard,Delivered,East
15809,1832,2025-07-03,Standard,Delivered,East
15810,771,2024-12-04,Second Day,Delivered,East
15811,2277,2025-04-07,Standard,Delivered,Midwest
15812,174,2025-10-08,Standard,Delivered,East
15813,3296,2025-03-03,Standard,Delivered,East
15814,1283,2024-06-17,Second Day,Returned,East
15815,946,2024-06-09,Same Day,Delivered,West
15816,3191,2024-02-04,Standard,Delivered,West
15817,1664,2025-09-25,Standard,Delivered,West
15818,3104,2025-06-28,Standard,Delivered,East
15819,1814,2025-06-26,Second Day,Cancelled,Midwest
15820,2073,2025-05-12,Same Day,Cancelled,West
15821,592,2025-07-22,Second Day,Delivered,Midwest
15822,4059,2024-11-18,Standard,Shipped,East
15823,1731,2024-07-12,Second Day,Delivered,East
15824,2349,2025-09-02,Same Day,Delivered,West
15825,2340,2025-04-04,Standard,Shipped,West
15826,2674,2024-10-12,Standard,Delivered,East
15827,1121,2025-01-01,Second Day,Delivered,East
15828,2275,2024-08-15,Second Day,Delivered,South
15829,3866,2025-07-21,Second Day,Delivered,East
15830,2302,2025-08-10,Standard,Delivered,West
15831,3442,2025-01-27,Standard,Delivered,West
15832,4522,2024-08-27,Standard,Delivered,East
15833,588,2025-08-05,Standard,Delivered,West
15834,2837,2025-08-13,Standard,Delivered,East
15835,3054,2025-07-21,Standard,Delivered,East
15836,2081,2025-02-21,Standard,Delivered,East
15837,3835,2024-12-14,Standard,Delivered,East
15838,990,2024-10-22,Second Day,Delivered,South
15839,564,2025-02-10,Second Day,Delivered,West
15840,680,2024-01-03,Standard,Delivered,West
15841,3166,2024-05-16,Standard,Delivered,South
15842,4275,2024-02-25,Standard,Delivered,East
15843,4110,2024-06-13,Standard,Delivered,South
15844,1939,2025-11-07,Standard,Delivered,Midwest
15845,2901,2024-02-19,Standard,Shipped,East
15846,1224,2024-05-25,Standard,Cancelled,East
15847,343,2024-12-26,Standard,Delivered,West
15848,4341,2025-01-07,Standard,Delivered,South
15849,3956,2024-12-20,Standard,Delivered,West
15850,3905,2025-04-15,Standard,Delivered,East
15851,323,2025-12-31,Standard,Delivered,Midwest
15852,4180,2025-09-11,Standard,Delivered,East
15853,2409,2025-06-29,Second Day,Shipped,South
15854,4633,2025-01-26,Standard,Delivered,East
15855,4674,2025-08-16,Standard,Shipped,Midwest
15856,899,2025-04-25,Standard,Delivered,East
15857,4327,2024-10-17,Standard,Delivered,West
15858,4248,2025-08-06,Standard,Delivered,Midwest
15859,931,2024-08-08,Standard,Delivered,South
15860,424,2024-04-18,Standard,Delivered,Midwest
15861,2521,2025-12-28,Second Day,Delivered,West
15862,1487,2024-11-08,Standard,Delivered,South
15863,1824,2025-06-01,Standard,Delivered,West
15864,4074,2024-04-23,Standard,Delivered,Midwest
15865,2017,2025-12-08,Standard,Delivered,Midwest
15866,990,2025-07-22,Standard,Delivered,South
15867,2075,2025-08-29,Standard,Delivered,South
15868,1515,2024-10-10,Standard,Delivered,West
15869,4454,2025-06-23,Second Day,Delivered,West
15870,2684,2024-05-18,Standard,Delivered,West
15871,1712,2024-11-04,Second Day,Returned,East
15872,3038,2024-07-21,Second Day,Delivered,East
15873,915,2024-05-16,Standard,Delivered,East
15874,4108,2024-11-06,Second Day,Delivered,West
15875,3558,2024-02-08,Second Day,Delivered,Midwest
15876,2564,2024-03-15,Second Day,Delivered,East
15877,4192,2025-04-18,Standard,Delivered,Midwest
15878,162,2025-03-14,Standard,Delivered,East
15879,3889,2024-12-01,Standard,Delivered,South
15880,3807,2025-04-23,Standard,Shipped,West
15881,1778,2025-02-06,Standard,Cancelled,West
15882,336,2024-12-13,Standard,Delivered,Midwest
15883,3985,2024-04-21,Standard,Cancelled,Midwest
15884,2096,2025-02-17,Second Day,Delivered,Midwest
15885,3141,2024-02-12,Standard,Delivered,West
15886,2538,2024-10-04,Second Day,Delivered,West
15887,2443,2025-08-08,Standard,Delivered,Midwest
15888,1474,2025-11-18,Standard,Delivered,West
15889,4859,2024-08-04,Same Day,Shipped,East
15890,3280,2025-12-10,Second Day,Delivered,Midwest
15891,3204,2024-08-14,Standard,Delivered,East
15892,226,2024-12-31,Second Day,Delivered,West
15893,509,2024-02-09,Standard,Delivered,West
15894,3194,2025-04-10,Standard,Delivered,South
15895,490,2024-08-15,Standard,Delivered,West
15896,1762,2024-02-25,Second Day,Delivered,East
15897,956,2025-01-24,Standard,Shipped,Midwest
15898,2849,2025-12-06,Standard,Delivered,West
15899,1307,2025-03-22,Standard,Delivered,South
15900,2670,2025-05-11,Standard,Delivered,East
15901,860,2025-01-04,Standard,Delivered,East
15902,1109,2025-09-28,Standard,Delivered,East
15903,4479,2024-12-15,Standard,Delivered,Midwest
15904,4606,2024-04-19,Standard,Delivered,Midwest
15905,2962,2025-12-23,Standard,Shipped,West
15906,3749,2024-07-15,Standard,Delivered,Midwest
15907,3563,2024-12-16,Second Day,Cancelled,West
15908,3740,2025-02-28,Second Day,Delivered,West
15909,2858,2024-01-02,Standard,Delivered,East
15910,1520,2025-10-29,Standard,Delivered,West
15911,3422,2024-08-14,Standard,Delivered,East
15912,3168,2024-08-21,Standard,Delivered,South
15913,1036,2025-05-27,Standard,Delivered,West
15914,3460,2024-10-28,Second Day,Delivered,West
15915,556,2024-11-16,Standard,Delivered,East
15916,3418,2024-12-03,Second Day,Delivered,East
15917,4273,2025-11-18,Standard,Delivered,West
15918,466,2025-02-03,Standard,Delivered,South
15919,3235,2024-11-18,Standard,Shipped,South
15920,4586,2025-09-04,Standard,Shipped,Midwest
15921,2436,2025-04-14,Standard,Returned,East
15922,2861,2024-04-19,Standard,Shipped,West
15923,4426,2024-04-15,Second Day,Delivered,West
15924,4606,2024-11-06,Standard,Delivered,Midwest
15925,3916,2025-01-29,Standard,Delivered,West
15926,4526,2024-03-08,Second Day,Delivered,West
15927,2943,2024-11-13,Second Day,Delivered,West
15928,3247,2024-05-23,Standard,Delivered,East
15929,1512,2024-05-15,Standard,Shipped,East
15930,320,2024-03-11,Standard,Delivered,West
15931,3139,2024-10-24,Standard,Delivered,West
15932,1707,2024-02-03,Second Day,Delivered,West
15933,3168,2024-07-12,Standard,Delivered,South
15934,1032,2025-06-13,Standard,Delivered,West
15935,541,2025-10-21,Same Day,Shipped,East
15936,951,2024-08-30,Standard,Delivered,East
15937,2181,2024-02-13,Standard,Delivered,West
15938,2356,2024-02-09,Second Day,Shipped,West
15939,418,2024-01-04,Standard,Delivered,West
15940,3936,2025-11-27,Second Day,Cancelled,East
15941,2370,2024-10-09,Standard,Delivered,West
15942,3020,2024-09-04,Standard,Shipped,Midwest
15943,4565,2025-03-06,Same Day,Delivered,Midwest
15944,4884,2025-05-28,Standard,Shipped,South
15945,1842,2024-12-31,Second Day,Delivered,East
15946,4306,2025-11-03,Standard,Delivered,Midwest
15947,2582,2024-12-16,Standard,Delivered,West
15948,161,2025-02-14,Second Day,Delivered,South
15949,2735,2025-11-22,Same Day,Returned,West
15950,458,2025-08-30,Standard,Delivered,West
15951,997,2024-03-12,Standard,Delivered,East
15952,2538,2025-05-22,Standard,Delivered,West
15953,2838,2024-06-21,Standard,Delivered,East
15954,1957,2024-05-23,Standard,Delivered,Midwest
15955,2457,2025-12-18,Standard,Delivered,East
15956,3157,2024-08-22,Standard,Delivered,East
15957,2137,2025-09-08,Standard,Delivered,West
15958,3268,2024-01-04,Standard,Delivered,East
15959,4998,2024-08-01,Second Day,Delivered,Midwest
15960,1913,2025-09-24,Second Day,Delivered,East
15961,3852,2024-08-09,Standard,Delivered,West
15962,3563,2025-04-09,Standard,Delivered,West
15963,2363,2025-11-11,Standard,Delivered,East
15964,985,2024-10-17,Standard,Delivered,East
15965,4713,2024-06-13,Standard,Delivered,South
15966,4999,2024-07-11,Second Day,Delivered,Midwest
15967,2056,2025-07-29,Standard,Delivered,West
15968,1098,2024-12-06,Standard,Delivered,West
15969,4254,2025-09-03,Standard,Delivered,West
15970,1445,2024-02-29,Standard,Shipped,South
15971,200,2024-04-11,Standard,Delivered,South
15972,803,2025-12-12,Same Day,Delivered,West
15973,3702,2025-12-10,Standard,Shipped,West
15974,247,2025-06-02,Second Day,Delivered,East
15975,349,2024-07-12,Standard,Cancelled,West
15976,1870,2024-08-05,Standard,Delivered,West
15977,197,2024-06-01,Standard,Cancelled,South
15978,2506,2025-11-12,Standard,Delivered,South
15979,556,2024-05-10,Standard,Delivered,East
15980,3767,2025-05-17,Standard,Delivered,West
15981,4068,2025-03-21,Standard,Delivered,East
15982,4360,2024-07-11,Second Day,Delivered,West
15983,1839,2024-04-12,Standard,Delivered,West
15984,2958,2024-10-31,Standard,Delivered,East
15985,2946,2025-08-15,Standard,Delivered,West
15986,3931,2024-01-28,Standard,Delivered,East
15987,2459,2025-09-03,Second Day,Delivered,West
15988,2667,2024-12-14,Standard,Shipped,East
15989,3813,2024-01-13,Second Day,Delivered,South
15990,2559,2025-11-05,Standard,Delivered,West
15991,695,2025-12-18,Standard,Shipped,West
15992,3334,2025-07-09,Standard,Delivered,South
15993,3737,2025-05-11,Second Day,Delivered,West
15994,1467,2025-06-09,Standard,Delivered,West
15995,4760,2025-10-28,Same Day,Delivered,West
15996,4191,2024-02-09,Standard,Shipped,East
15997,4107,2025-02-01,Standard,Shipped,West
15998,4636,2025-12-19,Standard,Delivered,West
15999,1525,2025-06-10,Standard,Delivered,East
16000,4029,2025-02-11,Second Day,Returned,East
16001,2339,2025-02-25,Standard,Cancelled,Midwest
16002,3097,2025-03-24,Standard,Delivered,Midwest
16003,1437,2025-02-22,Second Day,Delivered,West
16004,4604,2025-07-27,Standard,Delivered,South
16005,2551,2025-02-18,Standard,Delivered,West
16006,1980,2025-07-28,Standard,Delivered,East
16007,4212,2025-01-03,Standard,Cancelled,East
16008,2713,2025-03-05,Second Day,Delivered,West
16009,336,2024-10-14,Standard,Delivered,Midwest
16010,3911,2025-04-05,Second Day,Delivered,West
16011,4722,2024-10-22,Standard,Delivered,West
16012,2836,2024-10-03,Same Day,Returned,East
16013,494,2024-02-07,Standard,Delivered,West
16014,1987,2025-06-14,Standard,Delivered,South
16015,1037,2025-12-30,Standard,Shipped,Midwest
16016,95,2024-05-23,Standard,Delivered,East
16017,4538,2024-12-14,Standard,Delivered,South
16018,538,2024-10-08,Standard,Cancelled,West
16019,2753,2024-09-03,Second Day,Shipped,East
16020,4748,2024-08-31,Standard,Delivered,West
16021,2651,2025-02-20,Standard,Delivered,East
16022,2848,2025-03-25,Second Day,Delivered,East
16023,1379,2024-12-08,Standard,Delivered,Midwest
16024,1630,2025-03-12,Second Day,Delivered,Midwest
16025,30,2024-02-14,Standard,Delivered,East
16026,4302,2024-03-25,Standard,Delivered,East
16027,4267,2025-03-18,Second Day,Shipped,South
16028,3040,2025-10-06,Same Day,Delivered,West
16029,528,2025-01-21,Same Day,Delivered,West
16030,3831,2024-09-02,Standard,Shipped,West
16031,2825,2024-01-28,Standard,Delivered,West
16032,3596,2024-10-31,Standard,Delivered,West
16033,1857,2024-07-17,Standard,Cancelled,West
16034,2411,2025-11-01,Standard,Delivered,East
16035,3310,2024-03-17,Standard,Delivered,South
16036,556,2024-12-26,Standard,Delivered,East
16037,974,2024-05-22,Standard,Delivered,East
16038,4009,2025-04-04,Standard,Delivered,West
16039,806,2025-11-13,Standard,Delivered,South
16040,1785,2024-11-09,Second Day,Delivered,Midwest
16041,362,2024-02-06,Standard,Delivered,South
16042,1728,2025-07-25,Standard,Delivered,East
16043,4799,2025-12-12,Standard,Delivered,East
16044,4050,2025-08-23,Standard,Delivered,West
16045,1854,2025-08-24,Standard,Delivered,East
16046,2877,2025-01-09,Standard,Delivered,South
16047,4550,2024-01-16,Standard,Shipped,West
16048,3193,2025-12-27,Standard,Delivered,West
16049,3364,2024-03-13,Standard,Delivered,East
16050,3611,2025-01-10,Standard,Delivered,East
16051,1580,2025-06-21,Standard,Delivered,East
16052,833,2025-06-03,Standard,Shipped,Midwest
16053,4165,2024-12-06,Standard,Shipped,West
16054,3620,2025-11-28,Standard,Delivered,West
16055,2618,2025-04-25,Standard,Delivered,East
16056,2754,2025-06-06,Standard,Delivered,East
16057,2593,2024-09-29,Standard,Delivered,Midwest
16058,4845,2024-10-21,Standard,Delivered,South
16059,732,2024-12-22,Standard,Delivered,South
16060,3540,2024-09-28,Standard,Delivered,South
16061,2843,2025-09-23,Same Day,Delivered,South
16062,3878,2024-10-30,Standard,Delivered,South
16063,4968,2025-06-11,Standard,Delivered,East
16064,281,2025-08-21,Second Day,Shipped,East
16065,1924,2024-03-07,Standard,Delivered,West
16066,2562,2025-09-02,Standard,Delivered,West
16067,2417,2024-10-10,Standard,Cancelled,East
16068,2097,2024-02-26,Standard,Delivered,South
16069,1763,2024-12-05,Standard,Delivered,East
16070,3498,2025-09-09,Same Day,Delivered,West
16071,4435,2025-04-11,Standard,Delivered,West
16072,1765,2024-10-29,Standard,Delivered,West
16073,2227,2024-02-18,Standard,Delivered,South
16074,3904,2024-09-27,Second Day,Delivered,Midwest
16075,4195,2024-11-17,Standard,Delivered,East
16076,157,2024-09-25,Standard,Delivered,Midwest
16077,3983,2025-08-14,Standard,Delivered,East
16078,2876,2024-07-08,Standard,Returned,South
16079,2392,2025-09-02,Standard,Delivered,East
16080,2087,2024-05-04,Second Day,Delivered,West
16081,693,2024-02-03,Second Day,Delivered,East
16082,1647,2024-05-10,Standard,Delivered,West
16083,284,2025-12-15,Standard,Delivered,West
16084,1872,2025-01-27,Second Day,Delivered,East
16085,1217,2025-02-09,Standard,Delivered,East
16086,2242,2024-08-28,Standard,Delivered,West
16087,873,2024-06-14,Standard,Delivered,West
16088,1331,2025-08-15,Standard,Shipped,Midwest
16089,1127,2024-11-14,Standard,Delivered,South
16090,3452,2025-12-15,Second Day,Delivered,West
16091,1668,2025-06-18,Second Day,Delivered,South
16092,4152,2024-11-05,Standard,Delivered,East
16093,2524,2025-08-27,Same Day,Cancelled,West
16094,3206,2025-01-29,Standard,Delivered,West
16095,463,2025-01-10,Second Day,Delivered,East
16096,2261,2024-06-01,Standard,Delivered,West
16097,1868,2025-09-01,Second Day,Delivered,West
16098,3196,2025-02-19,Same Day,Delivered,West
16099,3524,2025-08-29,Second Day,Delivered,East
16100,2379,2025-02-17,Standard,Delivered,South
16101,1479,2024-05-27,Second Day,Delivered,Midwest
16102,2754,2024-03-15,Same Day,Delivered,East
16103,4482,2025-04-03,Standard,Delivered,East
16104,1492,2024-06-28,Standard,Delivered,South
16105,4153,2025-08-22,Standard,Shipped,East
16106,3723,2025-06-30,Standard,Delivered,South
16107,1969,2025-01-01,Second Day,Delivered,East
16108,4539,2024-06-10,Standard,Delivered,South
16109,1568,2024-11-09,Standard,Delivered,West
16110,3351,2024-07-19,Second Day,Delivered,South
16111,3141,2025-12-16,Second Day,Delivered,West
16112,2581,2024-04-26,Standard,Delivered,East
16113,937,2025-11-06,Second Day,Delivered,South
16114,2819,2024-04-05,Standard,Delivered,South
16115,507,2024-07-03,Standard,Delivered,East
16116,3680,2025-09-30,Standard,Cancelled,Midwest
16117,2214,2025-08-19,Standard,Delivered,East
16118,836,2024-04-04,Second Day,Delivered,Midwest
16119,3790,2025-04-26,Second Day,Shipped,South
16120,3889,2024-04-19,Standard,Delivered,South
16121,4904,2025-10-26,Standard,Delivered,West
16122,3728,2024-07-29,Standard,Shipped,Midwest
16123,257,2024-08-29,Standard,Delivered,Midwest
16124,2947,2025-10-17,Same Day,Shipped,East
16125,4352,2025-02-26,Second Day,Delivered,East
16126,4329,2024-08-10,Standard,Delivered,East
16127,1392,2024-03-16,Second Day,Delivered,South
16128,409,2024-11-22,Second Day,Delivered,West
16129,2928,2025-09-24,Same Day,Delivered,South
16130,4065,2024-08-09,Same Day,Delivered,East
16131,129,2025-05-05,Second Day,Delivered,South
16132,2796,2024-01-15,Second Day,Delivered,West
16133,1804,2025-05-23,Standard,Delivered,East
16134,4261,2025-09-28,Standard,Cancelled,West
16135,1962,2024-11-08,Standard,Delivered,East
16136,1211,2024-07-20,Standard,Delivered,East
16137,1821,2024-04-07,Second Day,Delivered,Midwest
16138,1103,2025-06-13,Standard,Delivered,Midwest
16139,4197,2024-06-22,Same Day,Delivered,South
16140,2363,2024-05-22,Standard,Delivered,East
16141,406,2025-10-10,Same Day,Delivered,South
16142,2103,2025-03-22,Standard,Shipped,West
16143,2680,2024-02-20,Standard,Delivered,West
16144,3514,2025-02-01,Second Day,Delivered,Midwest
16145,4227,2025-06-08,Second Day,Delivered,West
16146,1835,2024-01-13,Same Day,Delivered,West
16147,4463,2024-06-02,Standard,Returned,West
16148,3930,2024-10-25,Second Day,Delivered,East
16149,93,2024-07-20,Second Day,Delivered,South
16150,1181,2025-09-30,Standard,Delivered,West
16151,2037,2024-09-10,Standard,Delivered,West
16152,3404,2025-06-19,Standard,Cancelled,West
16153,698,2025-03-06,Standard,Delivered,South
16154,1373,2024-04-18,Standard,Delivered,South
16155,2951,2024-09-15,Standard,Cancelled,West
16156,4369,2024-03-19,Second Day,Delivered,East
16157,3860,2024-07-15,Standard,Delivered,Midwest
16158,1148,2024-07-01,Second Day,Delivered,East
16159,445,2024-09-09,Standard,Delivered,East
16160,1398,2025-03-22,Standard,Delivered,West
16161,3182,2025-07-03,Standard,Delivered,West
16162,2159,2024-10-15,Standard,Delivered,East
16163,2965,2024-11-05,Standard,Delivered,Midwest
16164,2615,2024-01-21,Standard,Shipped,West
16165,4407,2025-08-30,Standard,Shipped,East
16166,2125,2025-07-24,Standard,Delivered,Midwest
16167,2480,2025-07-04,Standard,Delivered,South
16168,96,2025-08-02,Standard,Delivered,Midwest
16169,272,2025-07-02,Standard,Delivered,South
16170,1583,2025-12-29,Standard,Delivered,West
